1194	CPE2470	1.069874107
1195	CPE2450	0.647227508
1196	CPE2444	0.879566095
1197	CPE2102	-0.310405765
1198	CPE2095	0.056907388
1199	CPE2073	-0.697048554
1200	CPE2066	-0.220416021
1201	PCP51	-0.726762796
1202	IGR87	0.145269031
1203	PCP27	0.532806148
1204	IGR63	-1.582853065
1205	CPE1528	-2.133382112
1206	CPE1447	-0.706384072
1207	CPE1053	0.916644656
1208	CPE0844	-2.259555176
1209	CPE0062	-1.064768408
1210	CPE2620	0.292872232
1211	CPE2364	1.411220088
1212	CPE2306	0.639266658
1225	CPE0709	1.431267993
1226	CPE0703	-0.78934617
1227	CPE0682	0.341132853
1228	CPE0676	0.292044486
1229	CPE0324	-2.016843152
1230	CPE0318	null
1231	CPE0297	-0.26089834
1232	CPE0291	-2.951228382
1233	CPE0268	-0.280368763
1234	CPE0261	-1.19526925
1235	CPE0243	0.268870449
1236	CPE0235	null
1237	CPE1228	0.224329307
1238	CPE1221	0.203658249
1239	CPE1200	-0.238677009
1240	CPE1194	-0.566777649
1241	CPE1173	2.315479981
1242	CPE1165	0.941126447
1243	CPE1145	0.986993247
1244	CPE1136	1.097942604
1245	CPE0764	null
1246	CPE0758	0.43087066
1247	CPE0736	1.381716072
1248	CPE0729	2.644109606
1249	CPE2045	-1.569325753
1250	CPE2039	1.000726799
1251	CPE2021	0.287166367
1252	CPE2015	0.224863913
1253	CPE1675	0.384407597
1254	CPE1669	0.201304286
1255	CPE1650	-0.374070938
1256	CPE1643	-0.543661314
1257	CPE1623	1.2306604
1258	CPE1616	-1.287478288
1259	CPE1591	0.136305746
1260	CPE1583	2.045228177
1261	CPE2529	0.961762803
1262	CPE2521	-0.195295911
1263	CPE2503	-0.362201892
1264	CPE2496	-1.532178137
1265	CPE2476	0.066229782
1266	CPE2470	1.315690241
1267	CPE2450	0.788465447
1268	CPE2444	-0.106717885
1269	CPE2102	-0.721838377
1270	CPE2095	0.376576667
1271	CPE2073	-0.144982806
1272	CPE2066	1.698926139
1273	PCP51	-1.166646082
1274	IGR87	-0.488652326
1275	PCP27	0.598918038
1276	IGR63	-0.861104423
1277	CPE1528	-2.284368108
1278	CPE1447	-0.454022331
1279	CPE1053	-0.167777504
1280	CPE0844	-2.504707942
1281	CPE0062	-0.832545478
1282	CPE2620	-0.076787234
1283	CPE2364	-0.603510352
1284	CPE2306	0.52419318
1297	CPE0485	-1.797506854
1298	CPE0478	-0.948809421
1299	CPE0456	2.9945804
1300	CPE0449	-0.30014013
1301	CPE0109	-0.696737845
1302	CPE0103	1.360854004
1303	CPE0084	0.329920031
1304	CPE0074	-0.417036215
1305	CPE0054	null
1306	CPE0047	0.23277153
1307	CPE0025	1.52717582
1308	CPE0018	null
1309	CPE1000	-1.08295065
1310	CPE0993	-0.404056282
1311	CPE0971	null
1312	CPE0965	null
1313	CPE0939	0.980576428
1314	CPE0933	null
1315	CPE0910	0.101009026
1316	CPE0904	null
1317	CPE0542	null
1318	CPE0533	1.28660934
1319	CPE0515	0.868301234
1320	CPE0507	-5.548061256
1321	CPE1834	0.859998326
1322	CPE1827	-1.541983767
1323	CPE1808	-5.879219991
1324	CPE1802	null
1325	CPE1450	1.030339409
1326	CPE1443	0.377873041
1327	CPE1425	0.759125012
1328	CPE1417	-1.122639525
1329	CPE1397	-0.350328909
1330	CPE1391	null
1331	CPE1370	-0.6186522
1332	CPE1364	-2.940055557
1333	CPE2314	null
1334	CPE2308	null
1335	CPE2284	-1.875549471
1336	CPE2278	-1.988292731
1337	CPE2259	0.460459287
1338	CPE2253	0.90205592
1339	CPE2231	-0.196532137
1340	CPE2225	null
1341	CPE1890	0.318199822
1342	CPE1882	null
1343	CPE1862	0.728851659
1344	CPE1856	-0.23800989
1345	PCP03	-0.140585423
1346	IGR39	null
1347	CPE0768	-1.315657393
1348	IGR15	-3.118804621
1349	CPE0954	0.494667544
1350	CPE0911	0.95086441
1351	CPE0616	-0.233116254
1352	CPE0591	null
1353	CPE0363	-2.331984975
1354	CPE0287	null
1355	CPE0031	-0.588433333
1356	CPE2656	0.375702377
1369	CPE0485	-0.601608929
1370	CPE0478	-1.293773513
1371	CPE0456	2.997714634
1372	CPE0449	-0.757389792
1373	CPE0109	-0.757090605
1374	CPE0103	1.270513097
1375	CPE0084	0.389829791
1376	CPE0074	0.019528067
1377	CPE0054	null
1378	CPE0047	null
1379	CPE0025	1.036543305
1380	CPE0018	null
1381	CPE1000	-1.422170098
1382	CPE0993	-0.406463933
1383	CPE0971	-0.597652237
1384	CPE0965	-8.5841E-06
1385	CPE0939	0.649459111
1386	CPE0933	0.808066988
1387	CPE0910	-0.965265517
1388	CPE0904	-0.086438039
1389	CPE0542	-0.168333757
1390	CPE0533	0.643299159
1391	CPE0515	1.154445805
1392	CPE0507	-4.726068221
1393	CPE1834	0.455480354
1394	CPE1827	-1.984975383
1395	CPE1808	-4.916732367
1396	CPE1802	-1.265723517
1397	CPE1450	-0.209650921
1398	CPE1443	1.130420955
1399	CPE1425	0.695554216
1400	CPE1417	0.471015073
1401	CPE1397	0.346600184
1402	CPE1391	0.748704074
1403	CPE1370	-0.600670624
1404	CPE1364	-0.35990086
1405	CPE2314	0.674442671
1406	CPE2308	-1.966334654
1407	CPE2284	-0.934184631
1408	CPE2278	-1.439202435
1409	CPE2259	0.591754701
1410	CPE2253	0.791903024
1411	CPE2231	-0.621875483
1412	CPE2225	-0.043827885
1413	CPE1890	1.031761153
1414	CPE1882	null
1415	CPE1862	0.205412381
1416	CPE1856	null
1417	PCP03	-0.484347547
1418	IGR39	-0.871804226
1419	CPE0768	-0.542181403
1420	IGR15	-3.067224446
1421	CPE0954	0.645871318
1422	CPE0911	0.871923754
1423	CPE0616	-0.179456507
1424	CPE0591	1.974448333
1425	CPE0363	-2.249632134
1426	CPE0287	-2.20849214
1427	CPE0031	0.668177673
1428	CPE2656	-0.05556292
1441	CPE0696	-0.770383899
1442	CPE0690	-0.456274996
1443	CPE0669	-0.27505086
1444	CPE0660	-0.518763787
1445	CPE0312	0.606375263
1446	CPE0304	0.63503759
1447	CPE0283	0.273054748
1448	CPE0277	0.081891244
1449	CPE0255	-0.73496641
1450	CPE0249	-1.745734131
1451	CPE0229	0.007619766
1452	CPE0223	-0.587274501
1453	CPE1212	0.908352566
1454	CPE1206	-0.10633258
1455	CPE1186	-0.526617922
1456	CPE1179	null
1457	CPE1157	-0.016906465
1458	CPE1151	0.806928568
1459	CPE1130	1.058945648
1460	CPE1123	0.084743503
1461	CPE0752	-1.413157987
1462	CPE0743	-0.297982283
1463	CPE0723	0.705527884
1464	CPE0717	-0.401163776
1465	CPE2033	0.657959039
1466	CPE2027	1.073920933
1467	CPE2009	-0.120827279
1468	CPE2003	-0.247279051
1469	CPE1663	-0.588244024
1470	CPE1657	0.096416661
1471	CPE1637	-0.336564966
1472	CPE1630	0.94237738
1473	CPE1607	1.506407149
1474	CPE1599	-1.42298481
1475	CPE1577	-0.051816779
1476	CPE1571	-0.508770108
1477	CPE2515	-2.708620143
1478	CPE2509	0.609735253
1479	CPE2490	0.114288699
1480	CPE2482	1.268385552
1481	CPE2463	1.264132563
1482	CPE2457	0.223643526
1483	CPE2434	0.519555931
1484	CPE2428	-0.093541893
1485	CPE2086	0.204181322
1486	CPE2080	-0.862573346
1487	CPE2058	2.707316984
1488	CPE2051	-1.30455006
1489	PCP39	0.624989967
1490	IGR75	0.574282925
1491	PCP15	-0.370038925
1492	IGR51	-3.557358879
1493	CPE1230	-0.618110983
1494	CPE1119	null
1495	CPE0731	0.389412105
1496	CPE0392	1.824366513
1497	CPE2547	-0.130567766
1498	CPE2466	0.306562882
1499	CPE2244	-0.034919873
1500	CPE2119	0.682602005
1513	CPE0696	-3.103863512
1514	CPE0690	0.479085731
1515	CPE0669	-1.296064961
1516	CPE0660	-0.263231984
1517	CPE0312	null
1518	CPE0304	0.28967941
1519	CPE0283	1.373520634
1520	CPE0277	0.21733229
1521	CPE0255	-0.027864683
1522	CPE0249	-1.445427841
1523	CPE0229	-0.370349615
1524	CPE0223	-0.129515527
1525	CPE1212	0.913880975
1526	CPE1206	1.854452595
1527	CPE1186	-0.421841165
1528	CPE1179	null
1529	CPE1157	1.004267768
1530	CPE1151	0.758805022
1531	CPE1130	0.450739618
1532	CPE1123	-0.033330674
1533	CPE0752	-1.059709461
1534	CPE0743	0.031878924
1535	CPE0723	0.785130431
1536	CPE0717	-0.164172442
1537	CPE2033	0.060304404
1538	CPE2027	1.742354093
1539	CPE2009	-0.071167977
1540	CPE2003	0.286642917
1541	CPE1663	-0.754217044
1542	CPE1657	0.465744156
1543	CPE1637	-0.008884057
1544	CPE1630	1.357817436
1545	CPE1607	2.140936036
1546	CPE1599	-1.338796574
1547	CPE1577	0.264715773
1548	CPE1571	0.50440462
1549	CPE2515	-2.442586445
1550	CPE2509	0.630639903
1551	CPE2490	0.274296284
1552	CPE2482	0.567427244
1553	CPE2463	0.990878338
1554	CPE2457	0.718382383
1555	CPE2434	0.665463215
1556	CPE2428	-1.169056859
1557	CPE2086	0.943149245
1558	CPE2080	-1.098830437
1559	CPE2058	3.554564609
1560	CPE2051	-0.130774068
1561	PCP39	0.097584724
1562	IGR75	0.269557785
1563	PCP15	0.175390852
1564	IGR51	-3.145868318
1565	CPE1230	-0.015670232
1566	CPE1119	-0.435552427
1567	CPE0731	0.574113815
1568	CPE0392	1.219219349
1569	CPE2547	null
1570	CPE2466	-0.228247561
1571	CPE2244	0.675703292
1572	CPE2119	1.080820465
1585	CPE0472	-0.16484878
1586	CPE0464	-0.344125671
1587	CPE0441	-0.610041454
1588	CPE0434	0.449482099
1589	CPE0097	0.483008386
1590	CPE0090	-1.266316249
1591	CPE0068	-4.0074504
1592	CPE0060	-0.228481326
1593	CPE0040	-1.461689912
1594	CPE0032	-0.363986649
1595	CPE0011	-0.541000228
1596	CPE0002	-0.476656532
1597	CPE0985	0.249308208
1598	CPE0978	-0.874444803
1599	CPE0956	-1.114104514
1600	CPE0947	0.969698757
1601	CPE0924	-0.240658678
1602	CPE0917	0.212699009
1603	CPE0898	0.273255278
1604	CPE0892	-0.803622676
1605	CPE0527	0.257816104
1606	CPE0521	-0.936752922
1607	CPE0500	null
1608	CPE0491	-0.279716342
1609	CPE1820	-0.803971742
1610	CPE1814	-0.01049974
1611	CPE1796	-0.119455166
1612	CPE1789	0.557272947
1613	CPE1437	-0.384060269
1614	CPE1431	-1.19472037
1615	CPE1411	0.022829302
1616	CPE1405	-1.351655335
1617	CPE1382	-0.228693055
1618	CPE1376	-0.135791782
1619	CPE1358	-0.031278256
1620	CPE1351	-0.046341008
1621	CPE2298	-0.914803337
1622	CPE2291	-0.302384944
1623	CPE2272	0.464119278
1624	CPE2265	0.045605609
1625	CPE2246	-0.823762838
1626	CPE2237	0.032022116
1627	CPE2218	-3.805783924
1628	CPE2212	0.386877773
1629	CPE1874	-5.322264345
1630	CPE1868	-0.138684448
1631	CPE1850	-0.862915872
1632	CPE1844	-1.138411393
1633	CPE1458	0.643730654
1634	IGR27	-3.445501651
1635	CPE0122	-0.489486332
1636	IGR03	-1.021347498
1637	CPE0819	-0.454603581
1638	CPE0746	-0.098991225
1639	CPE0493	-0.570966933
1640	CPE0457	2.002439978
1641	CPE0204	-1.774772255
1642	CPE0095	-0.386040213
1643	CPE2650	-0.339478626
1644	CPE2644	0.839358047
1657	CPE0472	0.204071718
1658	CPE0464	-1.45907213
1659	CPE0441	0.040357738
1660	CPE0434	0.256513097
1661	CPE0097	-0.164522271
1662	CPE0090	-1.121559051
1663	CPE0068	-3.46172424
1664	CPE0060	0.35966076
1665	CPE0040	-1.176033698
1666	CPE0032	-0.549410773
1667	CPE0011	0.232286889
1668	CPE0002	null
1669	CPE0985	0.41138997
1670	CPE0978	-0.26148044
1671	CPE0956	-0.960868072
1672	CPE0947	1.352800329
1673	CPE0924	-0.842178694
1674	CPE0917	0.917954201
1675	CPE0898	0.367058807
1676	CPE0892	-0.247298808
1677	CPE0527	0.10840455
1678	CPE0521	null
1679	CPE0500	-0.098635025
1680	CPE0491	1.463571645
1681	CPE1820	0.250835204
1682	CPE1814	-0.914130974
1683	CPE1796	-0.532728453
1684	CPE1789	0.020117448
1685	CPE1437	-0.069646005
1686	CPE1431	0.054634862
1687	CPE1411	-0.022518766
1688	CPE1405	-0.36009712
1689	CPE1382	-0.349633015
1690	CPE1376	-1.220969697
1691	CPE1358	0.3384385
1692	CPE1351	-0.336130615
1693	CPE2298	-0.737809259
1694	CPE2291	-0.515103115
1695	CPE2272	0.192195104
1696	CPE2265	0.135075029
1697	CPE2246	-0.625781221
1698	CPE2237	-0.224573975
1699	CPE2218	-3.678614535
1700	CPE2212	-0.357965202
1701	CPE1874	-5.589994589
1702	CPE1868	0.032261039
1703	CPE1850	-0.852184614
1704	CPE1844	-0.851611874
1705	CPE1458	0.144649241
1706	IGR27	-3.334772137
1707	CPE0122	-0.695075459
1708	IGR03	-1.524432276
1709	CPE0819	0.167759627
1710	CPE0746	0.323422979
1711	CPE0493	-0.272813545
1712	CPE0457	2.728454444
1713	CPE0204	-1.946871736
1714	CPE0095	-0.381055807
1715	CPE2650	0.213376436
1716	CPE2644	0.844168222
1729	CPE0826	-1.522570426
1730	CPE0818	-1.5450738
1731	CPE0796	0.422386271
1732	CPE0789	-1.052194896
1733	CPE0427	0.813844538
1734	CPE0421	-0.588295744
1735	CPE0402	0.377250826
1736	CPE0395	0.522020139
1737	CPE0375	0.459735175
1738	CPE0369	0.610472478
1739	CPE0349	0.567939775
1740	CPE0343	-1.04692964
1741	CPE1345	1.594642637
1742	CPE1339	-1.200338774
1743	CPE1317	-0.534095396
1744	CPE1309	-0.260452034
1745	CPE1288	-0.205947528
1746	CPE1281	0.022974246
1747	CPE1260	0.551805112
1748	CPE1250	-0.527200608
1749	CPE0886	-4.21929021
1750	CPE0880	0.247835288
1751	CPE0858	0.517428229
1752	CPE0852	0.238613856
1753	CPE2154	0.116571341
1754	CPE2148	0.489228462
1755	CPE2128	0.693852718
1756	CPE2122	-0.38512527
1757	CPE1783	2.12857171
1758	CPE1777	0.057467502
1759	CPE1756	0.190500716
1760	CPE1750	0.518296904
1761	CPE1732	1.123881081
1762	CPE1725	1.493507951
1763	CPE1702	0.107275317
1764	CPE1696	0.390349131
1765	CPE2637	-1.142030929
1766	CPE2631	-0.549470267
1767	CPE2609	0.389289567
1768	CPE2602	null
1769	CPE2581	-0.087290637
1770	CPE2575	-0.109703596
1771	CPE2556	1.331540946
1772	CPE2549	1.280046293
1773	CPE2206	-1.074100181
1774	CPE2200	1.005544318
1775	CPE2180	0.798621289
1776	CPE2174	-0.769120281
1777	PCP52	0.123887151
1778	IGR88	-1.169389173
1779	PCP28	-0.307040185
1780	IGR64	0.459638346
1782	PCP62	-0.026980707
1783	IGR128	0.744326644
1784	IGR122	0.388582449
1785	IGR104	-0.094045925
1786	IGR98	-0.240282978
1787	CPE0925	0.346601183
1788	CPE0200	-0.500318665
1801	CPE0826	-1.247039133
1802	CPE0818	-1.750081153
1803	CPE0796	0.181926725
1804	CPE0789	-1.352012596
1805	CPE0427	-1.749347899
1806	CPE0421	-1.294955389
1807	CPE0402	null
1808	CPE0395	0.307182112
1809	CPE0375	0.063042801
1810	CPE0369	-0.210719231
1811	CPE0349	-0.526441231
1812	CPE0343	0.334423799
1813	CPE1345	1.451164738
1814	CPE1339	-0.253679859
1815	CPE1317	null
1816	CPE1309	0.588960351
1817	CPE1288	null
1818	CPE1281	0.066630057
1819	CPE1260	0.717560696
1820	CPE1250	-0.644085276
1821	CPE0886	-3.515059726
1822	CPE0880	0.020660926
1823	CPE0858	0.595637171
1824	CPE0852	0.26658908
1825	CPE2154	0.209270057
1826	CPE2148	0.270435848
1827	CPE2128	1.050369979
1828	CPE2122	-0.623955416
1829	CPE1783	2.578381206
1830	CPE1777	-0.288181308
1831	CPE1756	0.836202024
1832	CPE1750	-0.027983122
1833	CPE1732	0.985103463
1834	CPE1725	0.832996561
1835	CPE1702	0.142189502
1836	CPE1696	0.383147104
1837	CPE2637	-1.487583571
1838	CPE2631	-1.396675121
1839	CPE2609	null
1840	CPE2602	-0.893735233
1841	CPE2581	-0.872995662
1842	CPE2575	0.386822048
1843	CPE2556	0.774235279
1844	CPE2549	1.180772946
1845	CPE2206	-0.228880369
1846	CPE2200	0.748902846
1847	CPE2180	0.746139004
1848	CPE2174	-0.131628917
1849	PCP52	-1.720314905
1850	IGR88	-0.578620541
1851	PCP28	-0.377681946
1852	IGR64	-0.652398164
1854	PCP62	1.059259131
1855	IGR128	0.979642195
1856	IGR122	0.162268914
1857	IGR104	-0.115634158
1858	IGR98	-0.220796133
1859	CPE0925	0.317411409
1860	CPE0200	0.062487676
1873	CPE0597	null
1874	CPE0589	0.658055975
1875	CPE0569	null
1876	CPE0562	null
1877	CPE0216	null
1878	CPE0210	null
1879	CPE0189	2.479551498
1880	CPE0183	3.424446501
1881	CPE0165	0.640586089
1882	CPE0158	null
1883	CPE0138	null
1884	CPE0131	null
1885	CPE1116	null
1886	CPE1105	0.871490388
1887	CPE1085	null
1888	CPE1077	0.055105014
1889	CPE1057	1.34855122
1890	CPE1049	1.992862431
1891	CPE1029	-0.136044051
1892	CPE1021	1.502215699
1893	CPE0654	1.008735555
1894	CPE0648	-0.062896718
1895	CPE0627	1.067196639
1896	CPE0620	null
1897	CPE1942	0.145895819
1898	CPE1936	-0.478422144
1899	CPE1916	null
1900	CPE1910	-2.387728451
1901	CPE1562	0.030480688
1902	CPE1556	1.608827722
1903	CPE1535	3.331398143
1904	CPE1527	-0.589212925
1905	CPE1506	0.730946918
1906	CPE1500	1.247165944
1907	CPE1477	null
1908	CPE1471	-0.763820488
1909	CPE2422	-0.289222349
1910	CPE2415	-0.646086666
1911	CPE2396	null
1912	CPE2390	0.527800623
1913	CPE2369	-0.38351437
1914	CPE2361	null
1915	CPE2341	-3.271505854
1916	CPE2334	1.015857595
1917	CPE1996	null
1918	CPE1989	0.263700834
1919	CPE1970	null
1920	CPE1963	-0.470655559
1921	PCP04	-0.756869708
1922	IGR40	-0.038425676
1923	CPE0773	null
1924	IGR16	null
1925	CPE2078	-0.406973313
1926	CPE1968	null
1927	CPE1714	0.11977003
1928	CPE1685	-0.821026806
1929	CPE1494	1.954879268
1930	CPE1386	null
1931	CPE1215	0.332080446
1932	CPE1140	0.576851787
1945	CPE0597	0.533178323
1946	CPE0589	1.655701198
1947	CPE0569	0.970287228
1948	CPE0562	null
1949	CPE0216	null
1950	CPE0210	null
1951	CPE0189	1.4301739
1952	CPE0183	3.788108163
1953	CPE0165	1.320076094
1954	CPE0158	null
1955	CPE0138	-0.690639482
1956	CPE0131	null
1957	CPE1116	0.772111133
1958	CPE1105	0.912684104
1959	CPE1085	1.559042037
1960	CPE1077	-0.175673676
1961	CPE1057	0.428867263
1962	CPE1049	0.946748609
1963	CPE1029	1.075886318
1964	CPE1021	0.678123988
1965	CPE0654	1.005173051
1966	CPE0648	null
1967	CPE0627	0.92209769
1968	CPE0620	null
1969	CPE1942	-0.431659049
1970	CPE1936	-0.379198253
1971	CPE1916	1.194433309
1972	CPE1910	-1.762101295
1973	CPE1562	1.084176784
1974	CPE1556	0.793929117
1975	CPE1535	2.848717403
1976	CPE1527	1.296670327
1977	CPE1506	0.937847904
1978	CPE1500	0.236182993
1979	CPE1477	null
1980	CPE1471	-1.527310965
1981	CPE2422	-0.064733089
1982	CPE2415	0.067832825
1983	CPE2396	1.027390079
1984	CPE2390	0.491217859
1985	CPE2369	0.17653447
1986	CPE2361	null
1987	CPE2341	-2.693042637
1988	CPE2334	1.264963551
1989	CPE1996	null
1990	CPE1989	0.965852409
1991	CPE1970	1.155183165
1992	CPE1963	-0.252958042
1993	PCP04	0.461992973
1994	IGR40	0.03178457
1995	CPE0773	0.496478533
1996	IGR16	null
1997	CPE2078	0.717694496
1998	CPE1968	0.350429524
1999	CPE1714	-0.462696971
2000	CPE1685	-0.707866252
2001	CPE1494	0.943080664
2002	CPE1386	0.479956568
2003	CPE1215	0.52453959
2004	CPE1140	-0.611351928
2017	CPE0810	0.492480533
2018	CPE0803	-0.152872728
2019	CPE0783	0.10054793
2020	CPE0772	0.155407615
2021	CPE0415	0.804408846
2022	CPE0408	-0.979878404
2023	CPE0388	0.829667512
2024	CPE0381	1.263846562
2025	CPE0362	-1.58945247
2026	CPE0355	-0.115773097
2027	CPE0337	0.879425952
2028	CPE0330	-0.175352168
2029	CPE1332	-0.187555989
2030	CPE1323	0.52807822
2031	CPE1302	-0.430326083
2032	CPE1295	-0.779805712
2033	CPE1275	0.292492599
2034	CPE1268	-1.187752094
2035	CPE1242	-2.378312306
2036	CPE1235	-1.723304721
2037	CPE0872	0.618541525
2038	CPE0864	-1.348942049
2039	CPE0845	-2.382139088
2040	CPE0833	1.052748572
2041	CPE2140	-0.903745238
2042	CPE2134	0.074114669
2043	CPE2115	-0.669226422
2044	CPE2109	1.829910752
2045	CPE1770	-1.145035018
2046	CPE1763	-2.807716367
2047	CPE1744	-0.427848667
2048	CPE1738	0.82880399
2049	CPE1719	0.135935439
2050	CPE1712	0.343893367
2051	CPE1689	-1.203971207
2052	CPE1682	-1.1613282
2053	CPE2625	1.718943869
2054	CPE2615	0.524421093
2055	CPE2593	-0.059569788
2056	CPE2587	null
2057	CPE2569	1.202646005
2058	CPE2562	0.566542378
2059	CPE2542	0.510362318
2060	CPE2536	-0.34674817
2061	CPE2192	2.010652654
2062	CPE2186	1.293391946
2063	CPE2168	-1.334829793
2064	CPE2160	1.006420916
2065	PCP40	-0.384316702
2066	IGR76	-0.383910469
2067	PCP16	-1.68607816
2068	IGR52	-0.730209765
2069	IGR140	0.47467936
2070	IGR134	1.210953833
2071	IGR116	0.187884797
2072	IGR110	null
2073	CPE2366	-1.021003377
2074	CPE1530	-1.481791988
2075	CPE2454	-1.110281813
2076	CPE1974	-0.521149771
2089	CPE0810	-0.284449405
2090	CPE0803	-1.125693935
2091	CPE0783	-0.537511349
2092	CPE0772	0.999807138
2093	CPE0415	null
2094	CPE0408	null
2095	CPE0388	0.598776821
2096	CPE0381	1.991367871
2097	CPE0362	-0.872268432
2098	CPE0355	1.393838585
2099	CPE0337	0.373044261
2100	CPE0330	-0.305488672
2101	CPE1332	-0.865072968
2102	CPE1323	0.530843741
2103	CPE1302	-0.381672162
2104	CPE1295	-0.216954214
2105	CPE1275	null
2106	CPE1268	-1.317436123
2107	CPE1242	-1.146992414
2108	CPE1235	-1.488275345
2109	CPE0872	1.758900876
2110	CPE0864	-1.625920678
2111	CPE0845	-2.012262729
2112	CPE0833	-0.028940032
2113	CPE2140	0.550643382
2114	CPE2134	-0.293883215
2115	CPE2115	-1.251240817
2116	CPE2109	2.732280824
2117	CPE1770	-0.984402907
2118	CPE1763	-2.406846441
2119	CPE1744	-0.082634284
2120	CPE1738	1.605313849
2121	CPE1719	0.433921375
2122	CPE1712	0.690050656
2123	CPE1689	-0.347265608
2124	CPE1682	-0.255564736
2125	CPE2625	0.591130034
2126	CPE2615	0.116799428
2127	CPE2593	0.352313414
2128	CPE2587	-0.243392846
2129	CPE2569	0.860277775
2130	CPE2562	null
2131	CPE2542	0.71568851
2132	CPE2536	0.2767417
2133	CPE2192	1.422248575
2134	CPE2186	1.478566433
2135	CPE2168	-0.00240011
2136	CPE2160	0.33628607
2137	PCP40	-0.719395673
2138	IGR76	-0.086721913
2139	PCP16	-1.560121741
2140	IGR52	-1.799768808
2141	IGR140	0.713085543
2142	IGR134	0.903698462
2143	IGR116	-0.121321461
2144	IGR110	null
2145	CPE2366	-0.480266255
2146	CPE1530	-1.069026553
2147	CPE2454	0.055552201
2148	CPE1974	-0.082002122
2161	CPE0583	-0.387362031
2162	CPE0576	-3.711856062
2163	CPE0556	-2.014433014
2164	CPE0549	1.35691024
2165	CPE0203	-2.063413951
2166	CPE0195	-1.509016134
2167	CPE0177	2.031121378
2168	CPE0171	-2.15801867
2169	CPE0152	-1.453314858
2170	CPE0146	-0.324667382
2171	CPE0125	0.243750401
2172	CPE0115	-1.368650351
2173	CPE1098	0.655866585
2174	CPE1092	2.745559347
2175	CPE1071	0.371205121
2176	CPE1064	0.072184717
2177	CPE1043	0.493969173
2178	CPE1037	-0.119012145
2179	CPE1014	-0.207923687
2180	CPE1006	0.271152909
2181	CPE0641	-3.056727173
2182	CPE0633	-0.612829313
2183	CPE0612	-0.345395117
2184	CPE0605	-0.417079974
2185	CPE1929	-0.308880668
2186	CPE1923	-0.531164569
2187	CPE1904	0.334256508
2188	CPE1896	0.401748533
2189	CPE1549	1.089000345
2190	CPE1541	0.728394976
2191	CPE1520	-0.718921024
2192	CPE1514	0.519299928
2193	CPE1491	-0.61298597
2194	CPE1484	-0.023911358
2195	CPE1465	-3.273731353
2196	CPE1459	0.775533074
2197	CPE2409	0.288995347
2198	CPE2402	-0.88937637
2199	CPE2382	-2.294857803
2200	CPE2375	0.398584988
2201	CPE2353	-3.08884109
2202	CPE2347	0.360711432
2203	CPE2327	1.265172363
2204	CPE2321	-0.656432467
2205	CPE1983	-0.27654749
2206	CPE1977	-1.138592022
2207	CPE1956	-0.576513702
2208	CPE1948	-0.193564313
2209	CPE1887	-0.265646124
2210	IGR28	0.559480277
2211	CPE0410	0.975598309
2212	IGR04	-0.288612896
2213	CPE1888	-1.093245612
2214	CPE1836	-0.533415077
2215	CPE1620	-2.435035986
2216	CPE1568	0.77882057
2217	CPE1312	-0.586131517
2218	CPE1263	-0.922901308
2219	CPE1031	0.276757646
2220	CPE1009	-0.494322563
2233	CPE0583	-0.388063807
2234	CPE0576	-2.209457987
2235	CPE0556	-1.13974009
2236	CPE0549	1.266745468
2237	CPE0203	-0.858789597
2238	CPE0195	-0.860034348
2239	CPE0177	1.566891314
2240	CPE0171	-4.007910146
2241	CPE0152	0.067412062
2242	CPE0146	-0.68889951
2243	CPE0125	-0.343360387
2244	CPE0115	-0.808663564
2245	CPE1098	1.457120361
2246	CPE1092	2.10473046
2247	CPE1071	0.654083025
2248	CPE1064	-0.781963699
2249	CPE1043	0.363072175
2250	CPE1037	0.076610214
2251	CPE1014	0.088964107
2252	CPE1006	0.233917302
2253	CPE0641	-2.030788835
2254	CPE0633	-0.989407606
2255	CPE0612	-0.618469355
2256	CPE0605	-0.716352679
2257	CPE1929	-0.66374051
2258	CPE1923	-1.364536122
2259	CPE1904	0.501777888
2260	CPE1896	-0.681250386
2261	CPE1549	0.514271598
2262	CPE1541	0.639012857
2263	CPE1520	-0.904376539
2264	CPE1514	0.396971975
2265	CPE1491	-0.721318072
2266	CPE1484	-0.856273653
2267	CPE1465	-3.222804456
2268	CPE1459	0.551357364
2269	CPE2409	1.340959007
2270	CPE2402	-0.709778365
2271	CPE2382	-1.663428887
2272	CPE2375	0.505364009
2273	CPE2353	-2.193334512
2274	CPE2347	0.332944777
2275	CPE2327	1.018212611
2276	CPE2321	-0.676423866
2277	CPE1983	0.042981329
2278	CPE1977	-2.620287889
2279	CPE1956	-0.822878264
2280	CPE1948	0.457148993
2281	CPE1887	-0.971116301
2282	IGR28	-0.032287046
2283	CPE0410	0.291160783
2284	IGR04	0.274791404
2285	CPE1888	-0.108484807
2286	CPE1836	-0.322075
2287	CPE1620	-2.029222366
2288	CPE1568	1.038996276
2289	CPE1312	-0.162801358
2290	CPE1263	-0.668058591
2291	CPE1031	0.323161903
2292	CPE1009	-1.533171713
2305	CPE0710	null
2306	CPE0704	-0.878781142
2307	CPE0683	0.74057187
2308	CPE0677	-1.754400399
2309	CPE0325	-0.432033149
2310	CPE0319	-0.883076357
2311	CPE0298	null
2312	CPE0292	-2.557323525
2313	CPE0271	null
2314	CPE0262	0.568446938
2315	CPE0244	0.528035577
2316	CPE0237	-1.26308933
2317	CPE1229	null
