4_17_16	null	null	null	141	144	34	137	141	36	21	2	0	395	409	85	364	367	45	44	26	0	0.129	0.156	0.533	0.456	3.525	0.144	0.027	156	819	35	52	-2.954	4	31	7	45	-50
4_17_17	-3.67E-01	7.770427	-0.224431567	342	476	429	140	145	41	91	85	0	605	671	321	369	374	57	87	80	0	0.856	1.113	0.964	0.924	1.817	1.25	0.85	80	582	438	638	-0.224	202	236	336	302	0
4_17_18	-5.57E-02	9.667367	0.315183736	1055	1482	1651	148	152	38	98	97	0	1103	1410	1252	374	379	48	95	92	0	1.244	1.288	1.247	1.261	1.542	1.345	0.953	80	512	1636	2370	0.315	907	729	1334	1036	0
4_17_19	null	null	null	640	639	261	147	147	38	99	96	0	751	743	222	372	376	47	90	85	0	1.301	1.326	1.332	1.435	1.826	1.299	0.835	120	638	872	863	0.379	493	379	492	371	0
4_17_20	7.64E-02	8.732241	0.355304232	628	773	612	147	149	40	98	95	0	745	830	427	369	371	53	91	87	0	1.279	1.358	1.338	1.28	1.729	1.42	0.906	120	742	857	1087	0.355	481	376	626	461	0
4_18_1	null	null	null	157	175	96	125	127	33	48	28	0	349	377	129	312	315	41	47	33	0	0.865	0.769	0.604	0.711	4.337	0.638	0.388	156	858	69	115	-0.209	32	37	50	65	-50
4_18_2	7.83E-02	10.476989	0.503563413	1825	1954	1231	128	129	33	99	98	0	1518	1535	747	321	320	40	96	96	0	1.418	1.504	1.479	1.424	1.402	1.577	0.94	120	628	2894	3040	0.504	1697	1197	1826	1214	0
4_18_3	null	null	null	365	494	430	129	130	33	95	91	0	565	635	297	319	318	38	93	91	0	0.959	1.155	1.038	1.036	1.759	1.326	0.834	80	560	482	681	-0.06	236	246	365	316	0
4_18_4	null	null	null	418	565	448	128	130	32	96	96	0	621	719	385	326	325	39	95	92	0	0.983	1.112	1.084	1.1	1.57	1.139	0.908	80	570	585	830	-0.025	290	295	437	393	0
4_18_5	null	null	null	185	219	117	129	131	34	65	43	0	468	468	151	334	338	39	77	71	0	0.418	0.672	0.538	0.489	3.073	0.677	0.525	80	506	190	224	-1.259	56	134	90	134	-100
4_18_6	null	null	null	1362	1344	577	127	129	34	97	95	0	1289	1233	449	326	326	43	95	93	0	1.282	1.342	1.329	1.328	1.45	1.332	0.944	120	754	2198	2124	0.359	1235	963	1217	907	0
4_18_7	-1.25E-01	8.268442	0.088881281	444	811	1076	126	130	34	90	89	0	625	843	695	326	328	48	87	82	0	1.064	1.325	1.143	1.157	1.865	1.507	0.912	120	744	617	1202	0.089	318	299	685	517	0
4_18_8	null	null	null	153	280	628	130	199	548	3	3	0	447	695	1099	331	440	928	5	3	0	0.198	0.412	0.34	0.362	4.339	0.605	0.957	52	334	139	514	-2.334	23	116	150	364	-100
4_18_9	null	null	null	217	291	244	130	132	33	75	62	0	441	489	246	321	323	40	73	66	0	0.725	0.958	0.774	0.736	2.603	0.959	0.813	80	542	207	329	-0.464	87	120	161	168	0
4_18_10	null	null	null	1059	1128	504	128	130	31	100	98	0	1306	1328	542	331	332	43	96	95	0	0.955	1.003	0.962	1.021	1.456	0.931	0.931	80	582	1906	1997	-0.067	931	975	1000	997	0
4_18_11	null	null	null	129	130	35	129	132	35	17	2	0	372	388	93	338	340	44	42	26	0	0	0.02	0.424	0.448	4.594	0.044	0.003	156	961	34	51	Error	0	34	1	50	-50
4_18_12	null	null	null	139	154	58	132	133	35	30	17	0	428	461	121	330	331	40	78	55	0	0.071	0.168	0.336	0.301	4.205	0.241	0.141	52	385	105	153	-3.807	7	98	22	131	-100
4_18_13	null	null	null	125	132	36	130	132	33	19	4	0	371	381	84	339	340	41	44	25	0	-0.156	0.048	0.534	0.51	3.581	0.072	0.007	156	943	27	44	Error	-5	32	2	42	-50
4_18_14	null	null	null	129	130	29	131	132	33	15	1	0	400	406	76	343	343	44	57	38	0	-0.035	-0.016	0.45	0.367	3.109	0.027	0.001	156	809	55	62	Error	-2	57	-1	63	-50
4_18_15	null	null	null	131	133	39	127	131	34	28	5	0	421	419	105	345	345	51	55	44	0	0.053	0.081	0.367	0.367	3.823	0.154	0.096	52	328	80	80	-4.248	4	76	6	74	-100
4_18_16	null	null	null	142	139	36	137	140	37	14	3	0	399	402	77	359	362	46	46	28	0	0.125	0.047	0.388	0.424	3.628	0.14	0.019	156	881	45	45	-3	5	40	2	43	-50
4_18_17	null	null	null	148	151	36	139	142	35	25	7	0	476	465	103	361	364	46	80	57	0	0.078	0.115	0.246	0.213	3.614	0.055	0.01	52	340	124	116	-3.676	9	115	12	104	-100
4_18_18	null	null	null	149	153	40	146	148	37	20	4	0	426	429	70	374	377	52	49	25	0	0.058	0.127	0.407	0.447	3.425	0.163	0.025	156	879	55	62	-4.115	3	52	7	55	-50
4_18_19	null	null	null	149	150	38	146	146	36	19	5	0	436	441	73	370	374	45	61	37	0	0.045	0.056	0.347	0.376	4.364	0.059	0.004	156	837	69	75	-4.459	3	66	4	71	-50
4_18_20	null	null	null	178	200	61	144	144	36	50	36	0	517	514	81	374	373	49	84	75	0	0.238	0.4	0.476	0.386	2.82	0.314	0.154	52	396	177	196	-2.072	34	143	56	140	-100
4_19_1	null	null	null	125	130	35	125	127	31	22	8	0	342	339	78	311	314	43	40	26	0	0	0.179	0.455	0.423	3.287	0.105	0.014	156	902	31	33	Error	0	31	5	28	-50
4_19_2	null	null	null	136	141	43	125	128	32	32	12	0	376	379	88	319	319	40	57	37	0	0.193	0.267	0.477	0.448	4.262	0.218	0.069	156	752	68	76	-2.373	11	57	16	60	-50
4_19_3	null	null	null	123	127	37	124	128	34	19	2	0	370	366	69	318	318	39	58	28	0	-0.019	0.063	0.518	0.481	3.486	0.034	0.001	156	852	51	51	Error	-1	52	3	48	-50
4_19_4	null	null	null	125	126	29	125	128	32	11	1	0	367	370	69	322	323	39	53	30	0	0	0.021	0.429	0.368	3.902	0.03	0.001	156	844	45	49	Error	0	45	1	48	-50
4_19_5	null	null	null	538	671	470	126	127	31	97	96	0	715	808	397	328	330	39	96	93	0	1.065	1.135	1.128	1.065	1.817	1.163	0.894	80	538	799	1025	0.09	412	387	545	480	0
4_19_6	null	null	null	367	623	582	124	125	32	92	90	0	603	769	474	327	327	44	92	84	0	0.88	1.129	0.968	0.965	2.142	1.201	0.882	52	400	519	941	-0.184	243	276	499	442	0
4_19_7	null	null	null	281	480	592	125	129	35	83	71	0	519	701	573	323	326	45	88	79	0	0.796	0.939	0.814	0.771	2.063	1.009	0.891	120	650	352	733	-0.329	156	196	355	378	0
4_19_8	null	null	null	628	1102	1097	126	129	36	96	90	0	767	1117	871	320	323	48	94	90	0	1.123	1.225	0.994	1.084	1.807	1.263	0.904	52	327	949	1773	0.167	502	447	976	797	0
4_19_9	null	null	null	799	1086	905	130	131	34	100	100	0	898	1128	719	319	325	43	98	98	0	1.155	1.182	1.13	1.146	1.471	1.228	0.901	52	408	1248	1765	0.208	669	579	956	809	0
4_19_10	null	null	null	536	1042	1141	128	128	34	98	97	0	701	1051	860	327	327	41	92	88	0	1.091	1.262	1.299	1.177	1.888	1.313	0.959	80	581	782	1638	0.126	408	374	914	724	0
4_19_11	null	null	null	459	771	805	127	129	35	91	83	0	647	897	612	331	335	43	96	93	0	1.051	1.138	1.074	0.857	2.076	1.257	0.927	80	542	648	1210	0.071	332	316	644	566	0
4_19_12	null	null	null	619	1036	1013	131	132	34	96	92	0	725	1031	722	337	339	43	92	88	0	1.258	1.304	1.175	1.138	1.616	1.379	0.948	52	386	876	1599	0.331	488	388	905	694	0
4_19_13	null	null	null	715	1057	904	131	134	32	97	96	0	835	1063	690	338	339	42	95	92	0	1.175	1.277	1.267	1.213	1.419	1.301	0.95	80	531	1081	1651	0.233	584	497	926	725	0
4_19_14	3.99E-02	8.691949	0.313347564	591	1043	1096	130	131	32	100	97	0	715	1035	786	344	345	42	95	93	0	1.243	1.321	1.285	1.252	1.588	1.377	0.962	120	573	832	1604	0.313	461	371	913	691	0
4_19_15	null	null	null	425	760	855	132	133	34	97	95	0	612	848	670	350	351	44	93	85	0	1.118	1.261	1.223	1.265	1.958	1.274	0.959	120	612	555	1126	0.161	293	262	628	498	0
4_19_16	-5.98E-02	10.34598	0.357123569	1608	1663	846	135	137	35	100	98	0	1505	1489	722	355	358	44	96	95	0	1.281	1.347	1.372	1.544	1.703	1.298	0.958	120	627	2623	2662	0.357	1473	1150	1528	1134	0
4_19_17	null	null	null	576	798	648	144	145	38	98	96	0	667	892	496	368	370	46	94	90	0	1.445	1.248	1.179	1.097	1.806	1.294	0.876	52	397	731	1178	0.531	432	299	654	524	0
4_19_18	null	null	null	461	840	888	147	150	38	98	92	0	643	949	679	372	375	51	97	93	0	1.159	1.201	1.075	0.996	1.737	1.285	0.93	80	499	585	1270	0.212	314	271	693	577	0
4_19_19	-2.11E-01	8.47969	0.032330654	503	688	563	142	145	36	98	95	0	726	833	386	373	374	43	93	90	0	1.023	1.187	1.11	1.163	1.896	1.345	0.854	80	534	714	1006	0.032	361	353	546	460	0
4_19_20	null	null	null	465	947	1028	146	149	37	89	84	0	677	1025	709	378	381	44	90	89	0	1.067	1.238	1.08	0.889	2.333	1.388	0.951	120	671	618	1448	0.093	319	299	801	647	0
4_20_1	null	null	null	490	1182	1776	125	126	31	97	95	0	584	1075	1146	313	314	44	95	90	0	1.347	1.387	1.127	1.151	1.808	1.529	0.938	80	569	636	1819	0.43	365	271	1057	762	0
4_20_2	-3.55E-01	10.773277	0.089012272	1931	2003	989	126	128	32	100	100	0	2016	2088	942	319	319	43	100	100	0	1.064	1.061	1.097	1.093	1.318	1.054	0.968	120	668	3502	3646	0.089	1805	1697	1877	1769	0
4_20_3	null	null	null	678	1005	903	125	130	35	98	98	0	818	1038	642	325	326	43	96	92	0	1.122	1.234	1.214	1.253	1.935	1.353	0.904	52	420	1046	1593	0.166	553	493	880	713	0
4_20_4	-1.33E-01	10.021908	0.263287755	1262	1927	1520	123	125	32	100	97	0	1263	1677	1062	314	315	37	100	100	0	1.2	1.324	1.295	1.174	1.499	1.377	0.976	120	685	2088	3167	0.263	1139	949	1804	1363	0
4_20_5	null	null	null	122	122	30	124	126	32	11	1	0	332	332	39	323	324	38	24	4	0	-0.222	-0.222	0.78	0.805	4.405	0.152	0.002	156	950	7	7	Error	-2	9	-2	9	-75
4_20_6	null	null	null	120	122	28	125	126	32	12	1	0	318	315	34	323	323	41	6	0	0	1	0.375	0.786	0.839	3.386	0.033	0	156	917	-10	-11	0	-5	-5	-3	-8	-75
4_20_7	null	null	null	132	131	32	127	128	31	21	2	0	319	321	37	325	325	41	12	1	0	-0.833	-1	1.144	1.083	3.562	0.046	0	156	849	-1	0	Error	5	-6	4	-4	-75
4_20_8	null	null	null	125	125	31	127	127	32	16	2	0	310	309	46	321	322	44	8	1	0	0.182	0.167	0.41	0.513	4.158	45.726	0	156	899	-13	-14	-2.459	-2	-11	-2	-12	-75
4_20_9	null	null	null	125	129	34	130	131	33	19	2	0	322	320	38	323	324	41	12	1	0	5	0.333	0.825	0.764	4.15	0.135	0.004	156	907	-6	-4	2.322	-5	-1	-1	-3	-75
4_20_10	null	null	null	126	127	33	128	128	33	14	4	0	328	328	44	326	327	40	16	4	0	-1	-0.5	0.767	0.682	4.291	0.087	0.003	156	871	0	1	Error	-2	2	-1	2	-75
4_20_11	null	null	null	127	131	33	127	128	33	17	3	0	323	329	43	329	330	41	19	4	0	0	100000	0.709	0.706	4.268	6.302	0.004	156	858	-6	4	Error	0	-6	4	0	-75
4_20_12	null	null	null	130	133	34	128	130	33	20	3	0	329	329	39	330	332	40	18	1	0	-2	-5	0.947	0.946	3.474	0.278	0.01	156	886	1	4	Error	2	-1	5	-1	-75
4_20_13	null	null	null	126	132	34	130	132	32	19	3	0	336	342	47	334	336	42	19	7	0	-2	0.25	0.77	0.9	4.255	43.171	0	156	864	-2	10	Error	-4	2	2	8	-75
4_20_14	null	null	null	129	133	36	133	134	33	16	6	0	332	337	41	341	340	43	13	0	0	0.444	0	0.702	0.612	3.798	0.113	0.002	156	823	-13	-4	-1.17	-4	-9	0	-4	-75
4_20_15	null	null	null	138	139	32	136	139	37	13	1	0	348	352	53	349	351	46	16	7	0	-2	1	0.868	0.79	4.101	0.331	0.064	156	832	1	6	Error	2	-1	3	3	-75
4_20_16	null	null	null	152	153	41	138	142	37	28	7	0	375	376	49	358	361	46	26	6	0	0.824	0.833	0.764	0.888	4.187	0.418	0.079	156	867	31	33	-0.28	14	17	15	18	-75
4_20_17	null	null	null	142	143	35	140	143	36	18	3	0	365	365	42	364	365	46	17	1	0	2	3	0.781	0.912	4.884	0.133	0.003	156	899	3	4	1	2	1	3	1	-75
4_20_18	null	null	null	139	142	33	141	143	34	15	3	0	365	365	44	365	366	45	14	2	0	100000	100000	0.955	0.892	4.938	76.081	0	156	881	-2	1	16.61	-2	0	1	0	-75
4_20_19	null	null	null	135	140	34	143	145	36	12	1	0	369	373	45	368	370	44	17	2	0	-8	-0.6	0.866	0.902	4.067	0.068	0.002	156	879	-7	2	Error	-8	1	-3	5	-75
4_20_20	null	null	null	141	144	35	146	148	37	10	2	0	382	377	40	377	377	44	11	1	0	-1	100000	0.654	0.692	3.812	32.88	0	156	1008	0	-2	Error	-5	5	-2	0	-75
5_1_1	null	null	null	272	336	211	119	122	31	84	73	0	482	576	239	305	305	39	98	90	0	0.864	0.801	0.838	0.636	2.667	0.837	0.807	52	211	330	488	-0.21	153	177	217	271	0
5_1_2	null	null	null	121	121	32	118	119	30	16	4	0	320	321	42	305	305	46	21	3	0	0.2	0.188	0.867	0.712	4.367	0.054	0.002	156	949	18	19	-2.322	3	15	3	16	-50
5_1_3	null	null	null	119	120	33	121	123	31	16	3	0	293	293	48	320	326	64	3	0	0	0.074	0.037	0.441	0.488	4.421	0.122	0.011	156	834	-29	-28	-3.755	-2	-27	-1	-27	-50
5_1_4	null	null	null	254	274	158	118	121	32	69	65	0	500	555	208	311	314	45	90	76	0	0.72	0.639	0.714	0.537	2.52	0.669	0.753	52	341	325	400	-0.475	136	189	156	244	0
5_1_5	null	null	null	120	121	34	117	120	30	22	6	0	291	291	37	290	292	40	16	1	0	3	4	0.932	0.986	3.521	0.002	0	156	1069	4	5	1.585	3	1	4	1	-50
5_1_6	null	null	null	115	116	28	118	121	32	10	1	0	290	289	37	286	287	39	15	1	0	-0.75	-0.667	0.673	0.674	3.287	60.834	0	156	938	1	1	Error	-3	4	-2	3	-50
5_1_7	null	null	null	601	721	449	118	121	32	100	98	0	711	871	401	298	300	39	100	97	0	1.169	1.052	1.051	1.006	1.537	1.079	0.933	80	466	896	1176	0.226	483	413	603	573	0
5_1_8	null	null	null	488	636	363	124	125	31	100	100	0	730	826	320	314	317	40	97	96	0	0.875	1	0.961	1.005	1.543	1.066	0.889	80	544	780	1024	-0.193	364	416	512	512	0
5_1_9	null	null	null	505	571	249	123	124	32	100	98	0	720	751	253	306	309	43	100	100	0	0.923	1.007	0.991	1.011	1.415	0.987	0.89	52	420	796	893	-0.116	382	414	448	445	0
5_1_10	null	null	null	685	826	480	124	124	31	100	100	0	869	937	399	286	288	47	98	98	0	0.962	1.078	1.072	1.009	1.329	1.134	0.942	52	340	1144	1353	-0.055	561	583	702	651	0
5_1_11	null	null	null	123	123	31	122	123	31	16	3	0	309	309	46	306	306	44	17	3	0	0.333	0.333	0.733	0.709	3.642	0.021	0	156	968	4	4	-1.585	1	3	1	3	-50
5_1_12	null	null	null	120	124	32	124	127	34	16	1	0	316	318	44	319	320	40	17	3	0	1.333	0	0.909	0.85	3.958	0.187	0.006	156	971	-7	-1	0.415	-4	-3	0	-1	-50
5_1_13	null	null	null	440	513	278	129	132	36	98	86	0	622	728	288	330	328	38	94	88	0	1.065	0.965	0.932	0.979	2.274	0.957	0.851	52	316	603	782	0.091	311	292	384	398	0
5_1_14	null	null	null	416	525	313	130	140	136	82	53	0	598	683	258	326	337	152	80	42	0	1.051	1.106	1.043	1.031	1.52	1.143	0.865	52	340	558	752	0.072	286	272	395	357	0
5_1_15	null	null	null	489	584	331	128	130	33	98	98	0	622	722	278	327	324	41	96	96	0	1.224	1.154	1.101	1.016	1.803	1.158	0.877	52	399	656	851	0.291	361	295	456	395	0
5_1_16	null	null	null	368	412	187	128	132	32	96	88	0	592	628	207	327	327	40	96	94	0	0.906	0.944	1.004	0.927	1.829	0.939	0.779	52	319	505	585	-0.143	240	265	284	301	0
5_1_17	null	null	null	118	127	53	122	125	31	20	4	0	305	317	113	312	313	39	10	5	0	0.571	1	0.867	0.877	3.659	0.175	0.032	156	953	-11	10	-0.807	-4	-7	5	5	-50
5_1_18	null	null	null	123	125	32	123	125	31	18	3	0	310	308	42	310	311	39	16	3	0	0	-1	0.9	0.855	4.036	6382.853	0	156	943	0	0	Error	0	0	2	-2	-50
5_1_19	null	null	null	139	165	102	125	128	33	32	17	0	328	361	124	306	308	42	37	20	0	0.636	0.727	0.714	0.672	3.083	0.731	0.455	156	899	36	95	-0.652	14	22	40	55	-50
5_1_20	null	null	null	144	186	143	121	123	33	39	27	0	295	333	146	282	284	43	37	21	0	1.769	1.275	1.039	1.007	2.926	0.936	0.593	156	982	36	116	0.823	23	13	65	51	-50
5_2_1	null	null	null	142	153	58	118	121	31	44	22	0	343	370	92	309	312	53	39	21	0	0.706	0.574	0.661	0.673	3.142	0.359	0.194	156	972	58	96	-0.503	24	34	35	61	-50
5_2_2	null	null	null	143	170	89	118	120	31	44	24	0	353	385	115	305	305	48	49	26	0	0.521	0.65	0.647	0.556	3.136	0.655	0.437	156	767	73	132	-0.941	25	48	52	80	-50
5_2_3	null	null	null	115	116	31	119	121	31	14	1	0	275	274	49	302	304	46	4	1	0	0.148	0.107	0.5	0.542	4.133	0.152	0.016	156	672	-31	-31	-2.755	-4	-27	-3	-28	-50
5_2_4	null	null	null	117	117	30	118	124	60	3	0	0	280	280	41	295	300	56	5	0	0	0.067	0.067	0.788	0.743	4.327	0.06	0.001	156	911	-16	-16	-3.907	-1	-15	-1	-15	-50
5_2_5	1.17E-01	8.45456	0.356870792	515	653	577	118	121	30	87	78	0	595	800	580	285	287	37	90	81	0	1.281	1.039	1.066	1.039	1.717	1.014	0.89	32	236	707	1050	0.357	397	310	535	515	0
5_2_6	1.20E-02	8.38296	0.241730893	478	558	400	115	118	31	96	90	0	588	697	366	281	282	39	94	92	0	1.182	1.065	1.057	0.94	2.015	1.087	0.866	52	420	670	859	0.242	363	307	443	416	0
5_2_7	-4.26E-01	8.859614	-0.130396637	562	865	773	118	122	30	98	96	0	785	1014	716	299	301	43	94	92	0	0.914	1.045	1.027	0.993	1.523	1.063	0.961	52	420	930	1462	-0.13	444	486	747	715	0
5_2_8	-2.42E-01	9.705867	0.131244533	999	1121	769	125	128	31	96	92	0	1121	1199	661	323	325	42	94	94	0	1.095	1.137	1.145	1.072	1.873	1.151	0.963	52	420	1672	1872	0.131	874	798	996	876	0
5_2_9	-3.60E-01	9.108408	-0.036592053	666	1001	920	121	122	31	96	90	0	865	1030	716	306	307	42	90	88	0	0.975	1.215	1.173	1.132	1.55	1.266	0.966	52	415	1104	1604	-0.037	545	559	880	724	0
5_2_10	-1.71E-01	10.828252	0.27650748	2120	2522	1870	119	122	33	100	98	0	1944	2269	1608	292	288	44	98	98	0	1.211	1.215	1.211	1.274	1.282	1.196	0.98	52	340	3653	4380	0.277	2001	1652	2403	1977	0
5_2_11	null	null	null	141	243	391	121	124	34	41	23	0	337	434	416	308	308	44	41	21	0	0.69	0.968	0.927	0.914	3.084	0.936	0.913	156	906	49	248	-0.536	20	29	122	126	-50
5_2_12	-1.21E-01	11.369459	0.356799292	3122	3186	1929	128	129	36	100	98	0	2657	2922	1610	319	319	41	98	98	0	1.281	1.175	1.177	1.114	1.339	1.184	0.974	52	336	5332	5661	0.357	2994	2338	3058	2603	0
5_2_13	-8.69E-02	9.064138	0.231541858	709	947	761	129	131	33	98	96	0	823	1022	646	329	328	40	96	92	0	1.174	1.18	1.212	1.116	1.964	1.188	0.944	52	340	1074	1511	0.232	580	494	818	693	0
5_2_14	-8.21E-02	10.725282	0.358704853	2048	2525	1929	131	137	55	100	100	0	1820	2124	1285	325	329	49	100	98	0	1.282	1.331	1.332	1.293	1.29	1.412	0.958	52	420	3412	4193	0.359	1917	1495	2394	1799	0
5_2_15	null	null	null	150	259	311	129	133	73	30	17	0	354	456	314	325	326	71	32	20	0	0.724	0.992	0.865	0.836	3.326	0.977	0.863	156	898	50	261	-0.466	21	29	130	131	-50
5_2_16	null	null	null	144	203	238	126	129	38	33	18	0	342	394	236	315	316	45	39	21	0	0.667	0.975	0.76	0.698	3.751	0.988	0.796	156	844	45	156	-0.585	18	27	77	79	-50
5_2_17	null	null	null	139	209	215	124	127	41	31	21	0	344	407	232	306	306	41	47	22	0	0.395	0.842	0.801	0.778	2.938	0.893	0.789	156	847	53	186	-1.341	15	38	85	101	-50
5_2_18	-1.85E-02	9.789642	0.360927152	1129	1276	686	126	127	31	98	98	0	1089	1278	630	308	309	38	100	96	0	1.284	1.186	1.208	1.217	1.431	1.156	0.957	52	335	1784	2120	0.361	1003	781	1150	970	0
5_2_19	-1.88E-01	12.217074	0.306682849	5419	7531	6929	124	127	33	100	96	0	4594	5665	4967	313	313	40	97	96	0	1.237	1.384	1.395	1.315	1.47	1.394	0.979	80	524	9576	12759	0.307	5295	4281	7407	5352	0
5_2_20	null	null	null	149	375	539	120	123	34	44	37	0	309	479	443	281	284	46	42	32	0	1.036	1.288	1.065	0.968	2.913	1.223	0.92	156	986	57	453	0.051	29	28	255	198	-50
5_3_1	1.31E-02	10.458219	0.437240077	1757	1946	1163	120	121	32	100	100	0	1509	1724	993	300	298	46	96	96	0	1.354	1.282	1.292	1.435	1.469	1.242	0.968	52	420	2846	3250	0.437	1637	1209	1826	1424	0
5_3_2	5.50E-02	9.027119	0.369537951	710	1060	795	117	119	32	100	100	0	767	1139	744	308	314	46	100	100	0	1.292	1.135	1.097	1.18	1.37	1.101	0.951	52	334	1052	1774	0.37	593	459	943	831	0
5_3_3	null	null	null	115	117	30	121	129	72	1	0	0	283	291	60	302	307	66	10	1	0	0.316	0.364	0.553	0.535	4.11	0.044	0.002	156	931	-25	-15	-1.663	-6	-19	-4	-11	-50
5_3_4	-2.35E-01	11.684821	0.254713604	3715	3584	2151	119	134	98	98	98	0	3306	3035	1547	292	301	80	100	100	0	1.193	1.263	1.194	1.183	1.373	1.306	0.973	52	420	6610	6208	0.255	3596	3014	3465	2743	0
5_3_5	3.34E-02	9.633506	0.40192915	1028	1607	1232	115	117	30	100	100	0	973	1451	1034	282	281	36	100	100	0	1.321	1.276	1.323	1.285	1.344	1.242	0.962	52	326	1604	2661	0.402	913	691	1492	1169	0
5_3_6	-3.27E-01	8.741274	-0.047195168	536	932	944	115	116	30	83	76	0	699	1006	825	264	267	36	86	81	0	0.968	1.101	1.082	0.932	2.057	1.133	0.969	80	549	856	1559	-0.047	421	435	817	742	0
5_3_7	6.55E-02	8.968089	0.373458396	687	980	766	117	120	31	100	98	0	710	981	609	270	271	40	96	92	0	1.295	1.214	1.166	1.194	1.466	1.241	0.962	52	340	1010	1574	0.373	570	440	863	711	0
5_3_8	-3.59E-01	9.940231	0.030837404	1118	1507	1070	125	127	31	100	100	0	1279	1535	876	307	309	41	100	100	0	1.022	1.125	1.111	1.067	1.329	1.169	0.971	80	542	1965	2610	0.031	993	972	1382	1228	0
5_3_9	-1.70E-01	9.230044	0.16567803	763	1138	1048	127	128	32	93	86	0	875	1164	809	308	307	44	97	88	0	1.122	1.181	1.107	0.917	2.05	1.251	0.962	80	542	1203	1867	0.166	636	567	1011	856	0
5_3_10	-1.15E-01	9.410876	0.237108921	862	1104	959	123	125	33	93	85	0	931	1096	715	304	303	48	88	82	0	1.179	1.239	1.187	1.05	2.203	1.295	0.961	80	550	1366	1773	0.237	739	627	981	792	0
5_3_11	3.23E-02	11.87605	0.526363073	4634	4508	2836	123	130	51	100	100	0	3454	3306	1857	322	324	52	100	100	0	1.44	1.47	1.472	1.454	1.353	1.495	0.981	80	598	7643	7369	0.526	4511	3132	4385	2984	0
5_3_12	-1.88E-01	10.916152	0.264670115	2246	2331	1227	128	140	73	100	98	0	2081	2078	929	318	328	66	98	98	0	1.201	1.252	1.275	1.245	1.276	1.281	0.958	52	340	3881	3963	0.265	2118	1763	2203	1760	0
5_3_13	-2.71E-01	10.277871	0.141713834	1433	1722	965	129	132	45	100	100	0	1500	1642	786	318	322	46	98	98	0	1.103	1.203	1.196	1.216	1.355	1.219	0.96	52	420	2486	2917	0.142	1304	1182	1593	1324	0
5_3_14	-2.11E-01	11.332109	0.264873405	2955	2995	1766	129	135	61	100	98	0	2668	2818	1517	316	320	58	98	98	0	1.202	1.145	1.112	1.161	1.267	1.153	0.973	52	420	5178	5368	0.265	2826	2352	2866	2502	0
5_3_15	-2.15E-01	10.234514	0.195045436	1417	1690	1409	128	133	50	91	82	0	1442	1612	1131	316	318	50	90	80	0	1.145	1.205	1.193	1.108	1.881	1.228	0.972	80	540	2415	2858	0.195	1289	1126	1562	1296	0
5_3_16	-2.32E-01	10.577739	0.199961375	1767	1948	897	129	136	59	100	100	0	1753	1792	672	327	335	60	100	100	0	1.149	1.242	1.286	1.214	1.282	1.285	0.959	52	340	3064	3284	0.2	1638	1426	1819	1465	0
5_3_17	-1.72E-01	12.303231	0.32160895	5776	5536	2719	126	134	55	100	100	0	4837	4485	1949	316	316	47	100	100	0	1.25	1.298	1.335	1.3	1.304	1.327	0.973	52	340	10171	9579	0.322	5650	4521	5410	4169	0
5_3_18	-3.84E-01	9.675062	-0.012353428	936	1019	671	122	125	32	96	94	0	1129	1107	583	308	309	40	94	90	0	0.991	1.123	1.107	1.132	1.329	1.136	0.957	52	420	1635	1696	-0.012	814	821	897	799	0
5_3_19	-4.86E-01	9.323564	-0.141797262	733	997	686	123	127	33	100	96	0	981	1112	647	308	306	38	96	94	0	0.906	1.087	1.057	1.143	1.817	1.077	0.963	52	420	1283	1678	-0.142	610	673	874	804	0
5_3_20	9.99E-02	10.25996	0.511479372	1587	1890	1189	123	126	33	100	100	0	1314	1547	804	287	286	46	100	100	0	1.426	1.402	1.412	1.382	1.407	1.444	0.956	52	340	2491	3027	0.511	1464	1027	1767	1260	0
5_4_1	-2.94E-01	10.388258	0.125905657	1522	1573	781	122	124	35	100	100	0	1593	1590	648	310	309	48	100	100	0	1.091	1.134	1.151	1.1	1.342	1.149	0.955	52	396	2683	2731	0.126	1400	1283	1451	1280	0
5_4_2	null	null	null	135	170	113	119	122	36	35	17	0	346	375	115	303	302	48	46	25	0	0.372	0.708	0.617	0.492	3.612	0.82	0.413	156	973	59	123	-1.426	16	43	51	72	-50
5_4_3	-2.33E-01	10.953939	0.221606854	2264	2426	1135	122	125	39	100	100	0	2142	2260	1015	305	303	53	98	98	0	1.166	1.179	1.194	1.271	1.458	1.162	0.961	52	415	3979	4259	0.222	2142	1837	2304	1955	0
5_4_4	-2.39E-01	10.90485	0.212755454	2185	2251	1354	121	123	30	100	100	0	2105	1967	1019	324	326	53	98	96	0	1.159	1.296	1.289	1.312	1.336	1.326	0.973	52	406	3845	3773	0.213	2064	1781	2130	1643	0
5_4_5	null	null	null	155	231	225	119	122	32	53	34	0	342	412	238	304	311	58	39	23	0	0.947	1.037	0.811	0.709	2.626	0.902	0.759	156	960	74	220	-0.078	36	38	112	108	-50
5_4_6	-2.34E-01	9.389	0.116166348	821	1030	778	123	125	34	98	94	0	934	1125	708	290	288	46	94	92	0	1.084	1.086	1.085	1.096	1.568	1.099	0.961	52	340	1342	1742	0.116	698	644	907	835	0
